REF + MAQ;Item;Desc. item;Tipo inventario;AREA;Preforma;Ciclo;Maquina;Cavidades;BOT/HORA;UNIDAD DE EMPAQUE;;Centro de trabajo;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA POLAR 600 TR 14,5G RC QUINK LEOPARD 3;3540;BOT AGUA POLAR 600 TR 14,5G RC;IN300501  ;SOPLADO;;2,40;QUINK LEOPARD 3;4;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA POLAR 600 TR 14,5G RC QUINK LEOPARD 4;3540;BOT AGUA POLAR 600 TR 14,5G RC;IN300501  ;SOPLADO;;2,06;QUINK LEOPARD 4;4;7000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA POLA 600CC TR 14,5 G C26,7 BOLS ;3688;BOT AGUA POLA 600CC TR 14,5 G C26,7 BOLS;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA OMI 1000 TR 21 G R1881 ;4203;BOT AGUA OMI 1000 TR 21 G R1881;IN300503  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA OMI 1000 TR 21 G R1881 QUINK LEOPARD 2;4203;BOT AGUA OMI 1000 TR 21 G R1881;IN300501  ;SOPLADO;;3,60;QUINK LEOPARD 2;6;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA LIGERA 500CC TR 14,5 G RC26,7 ;952;BOT AGUA LIGERA 500CC TR 14,5 G RC26,7;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA SEMI 42        ;3690;BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA;IN300501  ;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA SEMI 45        ;3690;BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA;IN300501  ;SOPLADO;;9,00;SEMI 45        ;2;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA MEGA 1         ;3690;BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA;IN300501  ;SOPLADO;;8,00;MEGA 1         ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA SEMI 23        ;3690;BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA;IN300501  ;SOPLADO;;9,00;SEMI 23        ;2;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA SEMI 32        ;3690;BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA;IN300501  ;SOPLADO;;9,00;SEMI 32        ;2;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA QUINK LEOPARD 2;3690;BOT AGUA GAS 600CC TR 18.5G R1881 BOLSA;IN300501  ;SOPLADO;;2,27;QUINK LEOPARD 2;6;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 QUINK LEOPARD 2;2139;BOT AGUA GAS 600CC TR 18.5G R1881;IN300501  ;SOPLADO;;3,32;QUINK LEOPARD 2;6;6500;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 18.5G R1881 SEMI 42        ;2139;BOT AGUA GAS 600CC TR 18.5G R1881;;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA GAS 600CC TR 16.5 R1881 QUINK LEOPARD 2;2138;BOT AGUA GAS 600CC TR 16.5 R1881;IN300501  ;SOPLADO;;3,32;QUINK LEOPARD 2;6;6500;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUAOMI 1000TR 20,7G R1881  PCR50% QUINK LEOPARD 2;5977;BOT AGUAOMI 1000TR 20,7G R1881  PCR50%;IN300501  ;SOPLADO;;3,60;QUINK LEOPARD 2;6;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUAOMI 1000TR 23,7G R1881  PCR50% QUINK LEOPARD 2;5978;BOT AGUAOMI 1000TR 23,7G R1881  PCR50%;IN300501  ;SOPLADO;;3,60;QUINK LEOPARD 2;6;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOTELLA AGUA 300 TR 11 R1881 TR 50% PCR QUINK LEOPARD 2;5910;BOTELLA AGUA 300 TR 11 R1881 TR 50% PCR;IN300501  ;SOPLADO;;2,27;QUINK LEOPARD 2;6;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA DE ORO 600CC TR 16.5 G R1881 SEMI 51        ;3504;BOT AGUA DE ORO 600CC TR 16.5 G R1881;IN300501  ;SOPLADO;;9,00;SEMI 51        ;2;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA DE ORO 600CC TR 16.5 G R1881 AOLI 4         ;3504;BOT AGUA DE ORO 600CC TR 16.5 G R1881;IN300501  ;SOPLADO;;4,91;AOLI 4         ;3;2200;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA DE ORO 600CC TR 16.5 G R1881 AOLI 1         ;3504;BOT AGUA DE ORO 600CC TR 16.5 G R1881;IN300501  ;SOPLADO;;4,91;AOLI 1         ;3;2200;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA DE ORO 1000CC TR 23.7G R1881 MEGA 1         ;5599;BOT AGUA DE ORO 1000CC TR 23.7G R1881;IN300501  ;SOPLADO;;9,00;MEGA 1         ;2;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 600CC TR 14,5 G RC26,7 ;957;BOT AGUA 600CC TR 14,5 G RC26,7;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 6000 TR 84 G R48 ;2986;BOT AGUA 6000 TR 84 G R48;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 84 G R48 SEMI 30        ;1179;BOT AGUA 5000CC TR 84 G R48;IN300501  ;SOPLADO;;10,91;SEMI 30        ;1;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 84 G R48 SEMI 22        ;1179;BOT AGUA 5000CC TR 84 G R48;IN300501  ;SOPLADO;;10,91;SEMI 22        ;1;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 84 G R48 SEMI BIDON 2   ;1179;BOT AGUA 5000CC TR 84 G R48;IN300501  ;SOPLADO;;10,91;SEMI BIDON 2   ;1;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 75G R33 OTRO/C SEMI 35        ;5531;BOT AGUA 5000CC TR 75G R33 OTRO/C;IN300501  ;SOPLADO;;10,29;SEMI 35        ;2;700;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 75G R33 OTRO/C SEMI 30        ;5531;BOT AGUA 5000CC TR 75G R33 OTRO/C;IN300501  ;SOPLADO;;10,91;SEMI 30        ;1;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 75G R33 OTRO/C AOLI 5.        ;5531;BOT AGUA 5000CC TR 75G R33 OTRO/C;IN300501  ;SOPLADO;;8,00;AOLI 5.        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 72 R48 CON ASA SEMI 42        ;2566;BOT AGUA 5000CC TR 72 R48 CON ASA;IN300503  ;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 72 R48 CON ASA SEMI 45        ;2566;BOT AGUA 5000CC TR 72 R48 CON ASA;IN300503  ;SOPLADO;;8,00;SEMI 45        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 72 R48 CON ASA SEMI 23        ;2566;BOT AGUA 5000CC TR 72 R48 CON ASA;IN300503  ;SOPLADO;;8,00;SEMI 23        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 72 R48 CON ASA SEMI 32        ;2566;BOT AGUA 5000CC TR 72 R48 CON ASA;IN300503  ;SOPLADO;;8,00;SEMI 32        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 72 G R48 CON ASA SEMI BIDON 2   ;1178;BOT AGUA 5000CC TR 72 G R48 CON ASA;IN300501  ;SOPLADO;;10,91;SEMI BIDON 2   ;1;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 72 G R48 CON ASA SEMI 30        ;1178;BOT AGUA 5000CC TR 72 G R48 CON ASA;IN300501  ;SOPLADO;;10,91;SEMI 30        ;1;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC TR 72 G R48 CON ASA SEMI 22        ;1178;BOT AGUA 5000CC TR 72 G R48 CON ASA;IN300501  ;SOPLADO;;10,91;SEMI 22        ;1;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000CC O.C TR 92 G R33 ;4806;BOT AGUA 5000CC O.C TR 92 G R33;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000 TR 75 G R33 50% PCR SEMI 35        ;5767;BOT AGUA 5000 TR 75 G R33 50% PCR;;SOPLADO;;;SEMI 35        ;;530;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOTELLA ONE AGUA 5000 TR 75G R33 SEMI 53        ;5508;BOTELLA ONE AGUA 5000 TR 75G R33;IN300501  ;SOPLADO;;13,58;SEMI 53        ;2;530;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000 TR 75 G R33 50% PCR SEMI 53        ;5767;BOT AGUA 5000 TR 75 G R33 50% PCR;IN300501  ;SOPLADO;;13,58;SEMI 53        ;2;530;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000 TR 75 G R33 50% PCR AOLI 5.        ;5531;BOT AGUA 5000 TR 75 G R33 50% PCR;IN300501  ;SOPLADO;;8,00;AOLI 5.        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 5000 TR 75 G R33 50% PCR SEMI 30        ;5767;BOT AGUA 5000 TR 75 G R33 50% PCR;;SOPLADO;;;SEMI 30        ;;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 330CC TR 11 G R1881 SEMI 42        ;2469;BOT AGUA 330CC TR 11 G R1881;IN300501  ;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 330CC TR 11 G R1881 SEMI 45        ;2469;BOT AGUA 330CC TR 11 G R1881;IN300501  ;SOPLADO;;8,00;SEMI 45        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 330CC TR 11 G R1881 SEMI 23        ;2469;BOT AGUA 330CC TR 11 G R1881;IN300501  ;SOPLADO;;8,00;SEMI 23        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 330CC TR 11 G R1881 SEMI 32        ;2469;BOT AGUA 330CC TR 11 G R1881;IN300501  ;SOPLADO;;8,00;SEMI 32        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 320CC TR 10 G RC26,7 SEMI 42        ;956;BOT AGUA 320CC TR 10 G RC26,7;IN300501  ;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT DESINFECTANTE 810CC TR 19,5 G R26,7 SEMI 45        ;2170;BOT DESINFECTANTE 810CC TR 19,5 G R26,7;IN300501  ;SOPLADO;;8,00;SEMI 45        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 320CC TR 10 G RC26,7 SEMI 45        ;956;BOT AGUA 320CC TR 10 G RC26,7;IN300501  ;SOPLADO;;8,00;SEMI 45        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 320CC TR 10 G RC26,7 SEMI 23        ;956;BOT AGUA 320CC TR 10 G RC26,7;IN300501  ;SOPLADO;;8,00;SEMI 23        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 320CC TR 10 G RC26,7 SEMI 32        ;956;BOT AGUA 320CC TR 10 G RC26,7;IN300501  ;SOPLADO;;8,00;SEMI 32        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 300CC TR 10 G R26,7 AOLI 1         ;3520;BOT AGUA 300CC TR 10 G R26,7;IN300501  ;SOPLADO;;4,91;AOLI 1         ;3;2200;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 300CC TR 10 G R26,7 AOLI 2         ;3520;BOT AGUA 300CC TR 10 G R26,7;IN300501  ;SOPLADO;;4,91;AOLI 2         ;3;2200;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 300CC TR 10 G R26,7 AOLI 4         ;3520;BOT AGUA 300CC TR 10 G R26,7;IN300501  ;SOPLADO;;4,91;AOLI 4         ;3;2200;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 300CC TR 10 G R26,7 QUINKO LEOPARD ;3520;BOT AGUA 300CC TR 10 G R26,7;IN300501  ;SOPLADO;;2,40;QUINKO LEOPARD ;4;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 300CC TR 10 G R26,7 QUINK LEOPARD 3;3520;BOT AGUA 300CC TR 10 G R26,7;IN300501  ;SOPLADO;;2,40;QUINK LEOPARD 3;4;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 300CC TR 10 G R26,7 QUINK LEOPARD 4;3520;BOT AGUA 300CC TR 10 G R26,7;IN300501  ;SOPLADO;;2,06;QUINK LEOPARD 4;4;7000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 1000CC TR 28 G R1881 ;3503;BOT AGUA 1000CC TR 28 G R1881;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 1000CC TR 23,5 G RC26,7 ;958;BOT AGUA 1000CC TR 23,5 G RC26,7;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA 1000CC TR 21 G R1881 ;2925;BOT AGUA 1000CC TR 21 G R1881;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT AGUA  5000CC TR 84 GR CON TAPA ;3494;BOT AGUA  5000CC TR 84 GR CON TAPA;IN300503  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 800CC TR 25 G R28 ;2784;BOT ACEITE 800CC TR 25 G R28;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 50 G RC 33 SEMI 22        ;3914;BOT ACEITE 1800CC TR 50 G RC 33;IN300501  ;SOPLADO;;9,23;SEMI 22        ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 50 G RC 33 SEMI BIDON 2   ;3914;BOT ACEITE 1800CC TR 50 G RC 33;IN300501  ;SOPLADO;;9,23;SEMI BIDON 2   ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 50 G RC 33 SEMI 47        ;3914;BOT ACEITE 1800CC TR 50 G RC 33;IN300501  ;SOPLADO;;9,23;SEMI 47        ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 46 G RC 33 SEMI 22        ;3781;BOT ACEITE 1800CC TR 46 G RC 33;IN300501  ;SOPLADO;;9,23;SEMI 22        ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 46 G RC 33 SEMI BIDON 2   ;3781;BOT ACEITE 1800CC TR 46 G RC 33;IN300501  ;SOPLADO;;9,23;SEMI BIDON 2   ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 46 G RC 33 SEMI 47        ;3781;BOT ACEITE 1800CC TR 46 G RC 33;IN300501  ;SOPLADO;;9,23;SEMI 47        ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 46 G RC 33 MEGA 2         ;3781;BOT ACEITE 1800CC TR 46 G RC 33;IN300501  ;SOPLADO;;5,54;MEGA 2         ;1;650;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 38 G R33 SEMI 22        ;2926;BOT ACEITE 1800CC TR 38 G R33;IN300501  ;SOPLADO;;9,23;SEMI 22        ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 38 G R33 SEMI BIDON 2   ;2926;BOT ACEITE 1800CC TR 38 G R33;IN300501  ;SOPLADO;;9,23;SEMI BIDON 2   ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 1800CC TR 38 G R33 SEMI 47        ;2926;BOT ACEITE 1800CC TR 38 G R33;IN300501  ;SOPLADO;;9,23;SEMI 47        ;1;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 170CC TR 8,8G R26,7 QUINKO LEOPARD ;5374;BOT ACEITE 170CC TR 8,8G R26,7;IN300701  ;SOPLADO;;2,40;QUINKO LEOPARD ;4;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 170CC TR 8,8G R26,7 QUINK LEOPARD 4;5374;BOT ACEITE 170CC TR 8,8G R26,7;IN300501  ;SOPLADO;;2,06;QUINK LEOPARD 4;4;7000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT OMI 1000CC TR 21G R1881 50% PCR SEMI 42        ;5804;BOT OMI 1000CC TR 21G R1881 50% PCR;IN300501  ;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOTELLA AGUA GAS 600 TR 21 R1881 SEMI 42        ;6104;BOTELLA AGUA GAS 600 TR 21 R1881;IN300501  ;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 170CC TR 10 GR R26,7 SEMI 42        ;5067;BOT ACEITE 170CC TR 10 GR R26,7;IN300501  ;SOPLADO;;8,00;SEMI 42        ;2;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT ACEITE 170CC TR 10 GR R26,7 QUINK LEOPARD 4;5067;BOT ACEITE 170CC TR 10 GR R26,7;IN300501  ;SOPLADO;;2,06;QUINK LEOPARD 4;4;7000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOT 11 GR TR PDC R1881 SV SEMI 51        ;4587;BOT 11 GR TR PDC R1881 SV;IN300501  ;SOPLADO;;9,00;SEMI 51        ;2;800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS VIVI SOYA 20L B/CO 520G R63 ;909;BIDON GRAS VIVI SOYA 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS VIVI 20L B/CO 520G R63 ;908;BIDON GRAS VIVI 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS S/ECONOMICO 20L B/CO 520G R63 ;907;BIDON GRAS S/ECONOMICO 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS P/YELLOW 20L B/CO 520G R63 ;906;BIDON GRAS P/YELLOW 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS ORIENTAL 20L B/CO 520G R63 ;905;BIDON GRAS ORIENTAL 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS MUNECA 20L B/CO 520G R63 ;904;BIDON GRAS MUNECA 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS M/DE ORO 20L B/CO 520G R63 ;903;BIDON GRAS M/DE ORO 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS FRITINA 20L B/CO 520G R63 ;902;BIDON GRAS FRITINA 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GRAS ARO SOYA 20L B/CO 520G R63 ;901;BIDON GRAS ARO SOYA 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GEN 20L B/CO 520G R63 SIAPI 2        ;899;BIDON GEN 20L B/CO 520G R63;IN300501  ;SOPLADO;;11,25;SIAPI 2        ;1;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GEN 20L A/LLO 520G R63 SIAPI 2        ;1163;BIDON GEN 20L A/LLO 520G R63;IN300501  ;SOPLADO;;11,25;SIAPI 2        ;1;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GEN 16L B/CO 520G R63 SEMI BIDON 2   ;900;BIDON GEN 16L B/CO 520G R63;IN300501  ;SOPLADO;;27,69;SEMI BIDON 2   ;1;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GEN 16L A/LLO 520G R63 SEMI BIDON 2   ;3856;BIDON GEN 16L A/LLO 520G R63;IN300501  ;SOPLADO;;27,69;SEMI BIDON 2   ;1;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON CIY R/SIMO 20L B/CO 520G R63 SIAPI 2        ;898;BIDON CIY R/SIMO 20L B/CO 520G R63;IN300501  ;SOPLADO;;11,25;SIAPI 2        ;1;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON CIY ONLY FRY 20L B/CO 520G R63 ;3106;BIDON CIY ONLY FRY 20L B/CO 520G R63;IN300501  ;SOPLADO;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON CIY AMERICANA 20L B/CO 520G R63 SIAPI 2        ;897;BIDON CIY AMERICANA 20L B/CO 520G R63;IN300501  ;SOPLADO;;11,25;SIAPI 2        ;1;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON CIY AMERICANA 20L B/CO 520G R63 SEMI BIDON 2   ;897;BIDON CIY AMERICANA 20L B/CO 520G R63;IN300501  ;SOPLADO;;20,00;SEMI BIDON 2   ;1;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GEN 20L B/CO 520G R63 SEMI BIDON 2   ;899;BIDON GEN 20L B/CO 520G R63;IN300501  ;SOPLADO;;20,00;SEMI BIDON 2   ;1;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON  20L TRANSP/TE  520G R63 SIAPI 2        ;899;BIDON  20L TRANSP/TE  520G R63;IN300501  ;SOPLADO;;11,25;SIAPI 2        ;1;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA VERDE 8,2 G R38;894;ASA VERDE 8,2 G R38;IN300502  ;TAPA Y ASA;8,2;24,00;;12;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA VERDE 5,3 G R48;2592;ASA VERDE 5,3 G R48;IN300502  ;TAPA Y ASA;5,3;19,00;;16;3031,578947;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA VERDE 5,3 G R38;3593;ASA VERDE 5,3 G R38;IN300502  ;TAPA Y ASA;5,3;20,00;;12;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA VERDE 4,2 G RC33;1162;ASA VERDE 4,2 G RC33;IN300502  ;TAPA Y ASA;4,2;16,50;;16;3490,909091;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA TRANSPARENTE  4,2 G RC33;4200;ASA TRANSPARENTE  4,2 G RC33;IN300502  ;TAPA Y ASA;4,2;16,50;;16;3490,909091;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA ROJA 8,2 G R38;896;ASA ROJA 8,2 G R38;IN300502  ;TAPA Y ASA;8,2;24,00;;12;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA NARANJA 5,3 G R48;891;ASA NARANJA 5,3 G R48;IN300502  ;TAPA Y ASA;5,3;19,00;;16;3031,578947;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA BLANCA 8,2 G R38 PRUEBA;2277;ASA BLANCA 8,2 G R38 PRUEBA;IN300502  ;TAPA Y ASA;8,2;24,00;;12;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA BLANCA 8,2 G R38;892;ASA BLANCA 8,2 G R38;IN300502  ;TAPA Y ASA;8,2;24,00;;12;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA BLANCA 5,3 G R48;889;ASA BLANCA 5,3 G R48;IN300502  ;TAPA Y ASA;5,3;19,00;;16;3031,578947;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA BLANCA 5,3 G R38;2195;ASA BLANCA 5,3 G R38;IN300502  ;TAPA Y ASA;5,3;20,00;;12;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA BLANCA 4,2 G RC33;888;ASA BLANCA 4,2 G RC33;IN300502  ;TAPA Y ASA;4,2;16,50;;16;3490,909091;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA BLANCA 15 G R63;886;ASA BLANCA 15 G R63;IN300502  ;TAPA Y ASA;15;20,00;;8;1440;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA AZUL 8,2 G R38;893;ASA AZUL 8,2 G R38;IN300502  ;TAPA Y ASA;8,2;24,00;;12;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA AZUL 5,3 G R48;890;ASA AZUL 5,3 G R48;IN300502  ;TAPA Y ASA;5,3;19,00;;16;3031,578947;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA AZUL 5,3 G R38;3643;ASA AZUL 5,3 G R38;IN300502  ;TAPA Y ASA;5,3;20,00;;12;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA AZUL 4,2 G R33;4084;ASA AZUL 4,2 G R33;IN300502  ;TAPA Y ASA;4,2;16,50;;16;3490,909091;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA AMARILLA 8,2 G R38;895;ASA AMARILLA 8,2 G R38;IN300502  ;TAPA Y ASA;8,2;24,00;;12;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASA AMARILLA 4,2 G RC33;887;ASA AMARILLA 4,2 G RC33;IN300502  ;TAPA Y ASA;4,2;16,50;;16;3490,909091;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIDON GEN 20L B/CO 300G R63 SEMI BIDON 2   ;899;BIDON GEN 20L B/CO 300G R63;IN300501  ;SOPLADO;;20,00;SEMI BIDON 2   ;1;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;
